Date;Open*;High;Low;Close**;Volume;Market Cap
May 12, 2020;185.88;191.60;185.70;189.31;15,899,726,284;20,995,260,629
May 11, 2020;188.63;191.36;180.72;185.91;20,054,601,647;20,615,704,449
May 10, 2020;211.55;211.55;182.71;188.60;25,211,575,193;20,911,059,578
May 09, 2020;213.14;214.74;209.07;211.60;18,950,547,549;23,458,353,558
May 08, 2020;212.20;216.33;208.83;212.99;20,445,139,356;23,609,735,113
May 07, 2020;203.91;214.39;202.07;212.29;23,594,744,655;23,528,981,906
May 06, 2020;206.48;211.53;204.04;204.06;20,343,543,799;22,613,632,877
May 05, 2020;208.01;211.78;204.03;206.77;19,004,689,099;22,912,129,590
May 04, 2020;210.89;211.83;199.05;208.17;22,602,446,422;23,064,379,025
May 03, 2020;215.35;219.27;208.69;210.93;20,469,034,664;23,367,177,867
May 02, 2020;214.23;215.85;212.88;215.33;18,260,876,092;23,850,828,459
May 01, 2020;207.90;217.63;207.78;214.22;20,816,320,834;23,725,367,639
Apr 30, 2020;216.91;227.53;206.44;207.60;28,089,191,904;22,989,647,065
Apr 29, 2020;198.47;218.45;198.12;216.97;26,397,548,759;24,023,887,081
Apr 28, 2020;197.27;198.79;194.85;198.42;18,217,507,467;21,966,890,357
Apr 27, 2020;197.48;199.55;193.45;197.22;18,670,194,595;21,832,392,036
Apr 26, 2020;195.41;199.34;194.77;197.32;18,335,367,012;21,839,976,557
Apr 25, 2020;189.21;196.79;188.46;195.52;18,260,969,748;21,637,838,417
Apr 24, 2020;185.22;190.21;185.22;189.24;16,788,555,028;20,940,434,737
Apr 23, 2020;182.62;189.09;180.34;185.03;21,275,740,032;20,472,236,139
Apr 22, 2020;172.67;183.75;171.83;182.60;17,994,666,395;20,200,984,352
Apr 21, 2020;172.02;175.18;170.55;172.74;16,458,767,984;19,107,591,182
Apr 20, 2020;181.48;186.08;170.32;172.30;21,266,681,335;19,056,520,718
Apr 19, 2020;186.86;188.10;180.12;181.61;19,146,038,381;20,084,614,446
Apr 18, 2020;171.62;187.94;171.62;186.91;20,160,323,443;20,668,075,857
Apr 17, 2020;172.28;174.28;169.75;171.64;16,714,684,266;18,976,660,194
Apr 16, 2020;153.20;173.16;150.36;172.16;22,910,469,236;19,031,693,317
Apr 15, 2020;157.57;160.71;152.80;153.29;14,171,753,737;16,943,501,886
Apr 14, 2020;156.36;160.94;155.87;157.60;14,723,156,630;17,417,697,024
Apr 13, 2020;160.72;160.75;151.61;156.28;16,465,282,133;17,270,031,992
Apr 12, 2020;158.23;164.52;156.32;161.14;15,123,721,386;17,805,206,568
Apr 11, 2020;158.54;161.17;155.30;158.22;13,555,089,447;17,479,687,023
Apr 10, 2020;170.83;170.95;154.91;158.41;17,980,944,616;17,499,250,378
Apr 09, 2020;172.76;172.90;167.99;170.81;14,901,696,210;18,866,106,818
Apr 08, 2020;165.24;173.21;164.49;172.64;17,063,110,836;19,066,388,908
Apr 07, 2020;169.15;175.20;164.20;165.10;21,659,346,091;18,231,455,422
Apr 06, 2020;143.61;169.27;143.54;169.14;21,636,382,525;18,674,571,701
Apr 05, 2020;145.26;146.13;142.10;143.55;11,280,993,591;15,847,283,514
Apr 04, 2020;142.22;145.38;140.12;145.22;11,946,658,257;16,029,973,618
Apr 03, 2020;142.11;146.90;139.62;142.09;13,184,603,402;15,682,757,538
Apr 02, 2020;135.73;146.79;135.73;142.03;15,322,861,686;15,673,960,169
Apr 01, 2020;133.61;135.63;129.73;135.63;12,456,564,435;14,966,424,710
Mar 31, 2020;132.82;134.27;131.65;133.59;11,065,246,317;14,739,376,438
Mar 30, 2020;125.58;133.91;125.29;132.90;11,841,123,306;14,661,550,831
Mar 29, 2020;131.02;131.17;125.45;125.58;9,938,133,669;13,852,241,607
Mar 28, 2020;134.03;134.03;126.96;130.99;12,162,403,960;14,446,379,743
Mar 27, 2020;138.37;139.90;133.94;133.94;11,396,286,629;14,770,071,750
Mar 26, 2020;136.19;138.83;134.89;138.36;11,367,261,176;15,255,985,586
Mar 25, 2020;138.91;141.40;134.30;136.20;13,433,092,920;15,015,344,150
Mar 24, 2020;135.19;141.95;133.17;138.76;14,609,068,673;15,296,295,171
Mar 23, 2020;123.37;134.91;121.87;134.91;14,149,877,968;14,870,079,035
Mar 22, 2020;132.85;136.15;122.91;123.32;12,497,707,224;13,590,860,527
Mar 21, 2020;133.10;135.97;127.16;132.82;13,684,083,308;14,635,764,102
Mar 20, 2020;136.65;150.85;122.61;132.74;18,960,388,062;14,624,949,757
Mar 19, 2020;114.84;140.53;114.73;136.59;16,396,753,275;15,048,018,840
Mar 18, 2020;113.86;116.02;111.74;114.84;11,617,854,009;12,650,160,818
Mar 17, 2020;110.41;118.99;110.41;113.94;12,087,490,572;12,549,513,954
Mar 16, 2020;125.00;125.00;105.17;110.61;15,984,904,590;12,180,483,053
Mar 15, 2020;123.25;132.24;121.85;125.21;12,719,251,813;13,787,534,423
Mar 14, 2020;133.58;134.48;122.41;123.31;12,740,784,545;13,575,727,275
Mar 13, 2020;112.69;137.43;95.18;133.20;27,864,623,061;14,663,417,618
Mar 12, 2020;194.74;195.15;111.21;112.35;22,134,741,655;12,366,138,225
Mar 11, 2020;200.77;202.95;184.36;194.87;16,984,790,291;21,446,678,546
Mar 10, 2020;202.86;205.71;198.06;200.77;18,344,930,072;22,093,126,953
Mar 09, 2020;201.32;207.45;192.27;201.99;23,645,428,606;22,224,520,906
Mar 08, 2020;237.78;237.78;200.60;200.69;21,381,823,651;22,079,071,207
Mar 07, 2020;243.75;249.98;237.55;237.85;19,431,652,027;26,164,459,704
Mar 06, 2020;229.17;243.55;228.74;243.53;19,374,772,256;26,785,082,139
Mar 05, 2020;224.64;234.36;224.64;229.27;18,201,291,785;25,213,804,821
Mar 04, 2020;224.57;228.04;222.09;224.52;16,567,075,208;24,688,386,921
Mar 03, 2020;230.52;232.33;221.73;224.48;19,853,178,572;24,681,090,483
Mar 02, 2020;218.71;232.81;217.28;230.57;20,305,587,789;25,347,534,007
Mar 01, 2020;219.75;226.68;214.13;218.97;18,179,807,469;24,069,393,932
Feb 29, 2020;226.83;232.26;219.85;219.85;18,181,296,376;24,162,913,195
Feb 28, 2020;226.99;234.21;216.35;226.76;22,563,530,559;24,919,509,265
Feb 27, 2020;225.69;237.23;212.66;226.75;25,645,522,790;24,915,636,231
Feb 26, 2020;247.74;249.65;221.27;225.68;26,235,617,201;24,794,645,345
Feb 25, 2020;265.28;265.43;246.86;247.82;21,878,882,134;27,223,398,195
Feb 24, 2020;273.71;275.54;259.63;265.22;22,400,845,640;29,131,114,037
Feb 23, 2020;262.28;273.75;261.96;273.75;19,585,998,814;30,065,188,433
Feb 22, 2020;265.55;266.39;258.91;262.33;16,906,032,862;28,807,130,266
Feb 21, 2020;257.89;267.00;255.69;265.60;20,867,593,292;29,162,464,509
Feb 20, 2020;259.82;263.70;250.95;257.95;23,229,828,870;28,318,879,771
Feb 19, 2020;282.04;283.54;259.76;259.76;22,679,414,413;28,514,562,065
Feb 18, 2020;266.51;283.20;261.46;281.94;26,511,477,187;30,945,457,816
Feb 17, 2020;259.89;266.87;244.34;266.36;26,024,080,089;29,231,690,264
Feb 16, 2020;264.90;272.88;242.48;259.89;25,152,366,643;28,518,254,585
Feb 15, 2020;284.56;287.12;264.28;264.73;23,682,452,994;29,045,044,403
Feb 14, 2020;268.02;285.06;262.76;284.22;23,558,253,463;31,179,427,623
Feb 13, 2020;265.05;273.74;258.92;268.10;25,801,317,504;29,407,537,084
Feb 12, 2020;235.90;272.40;235.90;265.41;24,545,049,386;29,108,513,969
Feb 11, 2020;223.38;236.55;218.62;235.85;16,964,695,963;25,863,852,653
Feb 10, 2020;228.55;229.18;218.08;223.52;16,210,008,511;24,508,831,903
Feb 09, 2020;222.98;229.86;222.98;228.58;15,031,356,241;25,060,056,859
Feb 08, 2020;222.51;226.59;215.39;223.15;16,741,203,125;24,461,492,839
Feb 07, 2020;212.32;223.14;212.30;222.73;16,673,443,564;24,412,375,482
Feb 06, 2020;204.13;214.60;201.90;212.34;16,425,589,683;23,270,983,772
Feb 05, 2020;189.30;206.80;188.75;204.23;14,865,434,435;22,379,510,312
Feb 04, 2020;189.86;191.11;185.40;189.25;11,714,191,695;20,735,478,720
Feb 03, 2020;188.61;193.44;188.01;189.87;12,392,875,241;20,800,183,238
Feb 02, 2020;183.53;193.08;180.17;188.62;14,054,425,389;20,660,936,267
Feb 01, 2020;180.11;183.85;179.75;183.67;11,569,697,182;20,116,913,728
Jan 31, 2020;184.74;185.41;176.30;180.16;11,728,616,394;19,729,633,078
Jan 30, 2020;174.92;186.26;172.37;184.69;12,604,789,338;20,223,232,964
Jan 29, 2020;176.35;178.84;175.05;175.05;10,725,267,311;19,165,292,202
Jan 28, 2020;170.88;176.37;170.74;176.37;11,772,875,064;19,307,396,128
Jan 27, 2020;168.01;172.92;166.90;170.93;11,004,476,145;18,709,615,891
Jan 26, 2020;161.18;168.22;160.28;168.08;9,261,861,590;18,394,952,135
Jan 25, 2020;163.07;163.23;158.63;161.28;8,256,956,802;17,649,296,256
Jan 24, 2020;162.90;164.31;156.75;163.05;10,657,671,162;17,840,465,424
Jan 23, 2020;168.30;168.31;160.30;162.93;10,396,868,698;17,824,835,899
Jan 22, 2020;169.61;171.01;166.77;168.29;9,209,827,928;18,409,534,609
Jan 21, 2020;167.06;169.91;165.82;169.70;9,789,369,362;18,560,711,557
Jan 20, 2020;166.90;169.11;162.33;167.12;11,144,529,787;18,276,600,992
Jan 19, 2020;175.47;177.25;163.68;166.97;13,713,374,132;18,257,853,532
Jan 18, 2020;170.75;178.53;166.79;175.37;14,929,342,256;19,173,512,823
Jan 17, 2020;164.49;173.07;162.78;170.78;14,997,091,826;18,669,811,576
Jan 16, 2020;166.33;167.06;159.71;164.39;13,735,193,018;17,969,103,321
Jan 15, 2020;165.73;170.43;161.11;166.23;15,173,694,057;18,167,930,411
Jan 14, 2020;144.25;167.68;144.06;165.96;16,712,318,373;18,135,588,271
Jan 13, 2020;146.22;146.79;142.91;144.23;8,378,529,470;15,759,102,081
Jan 12, 2020;143.03;146.15;142.71;145.87;8,528,167,453;15,937,115,426
Jan 11, 2020;143.41;146.48;142.21;142.93;9,332,208,590;15,613,213,640
Jan 10, 2020;138.97;144.17;135.52;143.96;9,084,816,203;15,724,494,553
Jan 09, 2020;141.16;141.39;136.24;138.98;7,697,325,348;15,178,151,517
Jan 08, 2020;143.49;146.83;138.27;141.26;9,387,194,957;15,425,115,411
Jan 07, 2020;144.31;145.00;140.49;143.54;9,257,954,672;15,672,773,110
Jan 06, 2020;136.31;144.33;136.08;144.30;9,093,747,121;15,753,803,340
Jan 05, 2020;135.07;139.41;135.05;136.28;7,526,675,353;14,875,569,430
Jan 04, 2020;134.17;136.05;133.04;135.07;7,430,904,515;14,741,946,278
Jan 03, 2020;127.41;134.55;126.49;134.17;10,476,845,358;14,642,130,120
Jan 02, 2020;130.82;130.82;126.95;127.41;8,032,709,256;13,902,505,466
Jan 01, 2020;129.63;132.84;129.20;130.80;7,935,230,330;14,271,059,633
Dec 31, 2019;132.61;133.73;128.80;129.61;8,936,866,397;14,139,765,786
Dec 30, 2019;134.80;136.76;131.55;132.63;9,796,951,716;14,468,140,712
Dec 29, 2019;128.27;136.81;128.00;134.76;9,708,776,786;14,698,483,422
Dec 28, 2019;127.21;130.26;126.90;128.32;8,069,298,610;13,995,233,088
Dec 27, 2019;126.37;128.10;124.82;127.21;8,299,390,176;13,873,046,817
Dec 26, 2019;126.49;130.90;125.41;126.36;8,600,871,980;13,778,664,460
Dec 25, 2019;129.07;129.07;124.89;126.45;8,418,019,054;13,787,538,200
Dec 24, 2019;128.63;131.67;127.31;129.06;7,961,819,689;14,070,696,528
Dec 23, 2019;132.31;134.73;127.42;128.61;9,622,497,693;14,020,312,860
Dec 22, 2019;128.10;133.16;127.93;132.37;9,121,058,481;14,428,651,183
Dec 21, 2019;129.10;129.15;127.61;128.13;7,449,064,703;13,964,992,761
Dec 20, 2019;129.38;129.76;126.99;129.07;8,173,594,150;14,065,549,620
Dec 19, 2019;133.05;134.19;125.97;129.32;9,564,699,140;14,092,012,421
Dec 18, 2019;122.66;133.39;119.78;133.09;11,864,518,321;14,501,554,620
Dec 17, 2019;133.65;134.01;121.40;122.60;9,057,166,141;13,357,486,656
Dec 16, 2019;143.14;143.22;132.46;133.61;8,992,282,119;14,555,616,655
Dec 15, 2019;142.86;143.93;139.43;143.11;7,235,153,411;15,589,117,504
Dec 14, 2019;144.95;145.53;142.43;142.87;7,048,066,973;15,560,820,323
Dec 13, 2019;145.66;145.86;143.75;144.94;7,264,810,247;15,785,338,920
Dec 12, 2019;143.62;145.75;141.44;145.60;7,890,383,413;15,855,473,988
Dec 11, 2019;146.32;147.14;143.05;143.61;7,037,180,049;15,636,405,555
Dec 10, 2019;148.18;148.56;144.91;146.27;6,859,512,025;15,924,221,614
Dec 09, 2019;151.22;151.91;147.62;148.23;6,744,206,747;16,135,631,420
Dec 08, 2019;148.74;152.39;148.31;151.26;6,441,727,252;16,464,729,150
Dec 07, 2019;149.20;149.80;148.37;148.77;5,911,233,284;16,191,247,024
Dec 06, 2019;149.40;149.67;147.61;149.19;6,458,766,441;16,235,876,301
Dec 05, 2019;146.69;153.16;145.46;149.25;6,745,910,228;16,240,052,430
Dec 04, 2019;147.92;150.68;145.00;146.75;7,865,937,094;15,966,157,442
Dec 03, 2019;149.06;150.31;146.00;147.96;6,204,379,850;16,095,928,402
Dec 02, 2019;151.18;152.12;147.61;149.06;6,670,561,362;16,214,125,032
Dec 01, 2019;152.49;152.49;147.07;151.19;7,102,780,298;16,443,650,814
Nov 30, 2019;155.29;156.69;151.23;152.54;6,565,950,868;16,589,132,426
Nov 29, 2019;151.77;156.85;151.46;155.30;7,503,898,278;16,887,922,522
Nov 28, 2019;153.07;156.61;151.09;151.72;7,346,531,960;16,496,129,470
Nov 27, 2019;148.40;154.89;143.53;153.01;8,778,095,308;16,634,910,472
Nov 26, 2019;146.40;150.00;145.22;148.97;7,648,516,297;16,193,326,033
Nov 25, 2019;142.70;150.21;133.80;146.48;10,962,753,356;15,921,080,564
Nov 24, 2019;153.43;153.97;142.83;142.83;7,782,769,098;15,523,459,920
Nov 23, 2019;150.21;154.10;147.60;153.42;8,289,198,330;16,671,705,910
Nov 22, 2019;161.51;163.03;142.34;150.27;12,020,749,863;16,327,536,038
Nov 21, 2019;175.67;176.21;159.37;161.46;8,546,371,325;17,541,867,626
Nov 20, 2019;177.42;178.99;175.29;175.70;7,205,785,149;19,086,228,092
Nov 19, 2019;180.50;182.53;175.20;177.46;7,536,699,743;19,274,876,583
Nov 18, 2019;185.04;186.93;179.18;180.56;7,787,662,111;19,609,782,345
Nov 17, 2019;183.35;188.19;182.34;185.12;7,364,325,471;20,102,654,601
Nov 16, 2019;180.50;184.16;179.99;183.35;6,789,888,120;19,908,020,821
Nov 15, 2019;186.06;186.25;179.38;180.52;8,815,678,477;19,598,770,324
Nov 14, 2019;188.27;188.63;184.99;186.00;7,872,664,470;20,191,206,220
Nov 13, 2019;186.94;189.33;185.94;188.26;7,343,173,596;20,434,064,781
Nov 12, 2019;185.56;187.95;184.19;186.84;7,792,186,666;20,278,071,676
Nov 11, 2019;189.50;190.34;185.09;185.49;7,877,424,106;20,128,792,760
Nov 10, 2019;184.94;190.92;184.69;189.48;8,752,784,211;20,559,121,065
Nov 09, 2019;184.31;185.84;183.90;185.03;7,277,418,704;20,074,095,541
Nov 08, 2019;187.92;188.82;182.54;184.21;9,176,780,911;19,983,058,356
Nov 07, 2019;191.50;191.86;186.57;187.98;9,081,247,799;20,389,037,934
Nov 06, 2019;189.11;193.55;188.67;191.59;10,156,458,684;20,778,894,603
Nov 05, 2019;186.31;191.26;184.33;189.30;10,024,177,342;20,528,094,420
Nov 04, 2019;182.32;188.02;181.82;186.36;10,551,917,945;20,205,859,402
Nov 03, 2019;183.99;185.02;179.82;182.43;8,760,247,744;19,777,347,724
Nov 02, 2019;184.02;185.71;182.80;183.93;8,087,991,830;19,937,622,287
Nov 01, 2019;183.80;185.06;181.09;183.97;9,145,611,130;19,940,014,311
Oct 31, 2019;184.80;188.75;180.07;183.97;9,607,939,606;19,937,256,794
Oct 30, 2019;190.34;191.11;181.55;184.69;10,484,902,804;20,013,431,227
Oct 29, 2019;182.67;191.85;182.36;190.34;10,622,761,958;20,623,205,054
Oct 28, 2019;184.40;187.88;180.25;182.66;10,406,734,124;19,788,729,316
Oct 27, 2019;179.93;188.16;177.68;184.24;10,815,941,952;19,957,408,085
Oct 26, 2019;181.67;195.94;176.13;179.84;13,831,784,986;19,477,741,705
Oct 25, 2019;162.19;183.00;161.97;181.52;10,358,594,018;19,658,140,299
Oct 24, 2019;162.51;164.15;160.89;162.17;7,300,917,537;17,560,021,218
Oct 23, 2019;172.26;172.42;157.46;162.40;9,624,925,919;17,583,244,177
Oct 22, 2019;174.91;175.65;172.27;172.30;6,990,951,966;18,652,588,580
Oct 21, 2019;175.52;177.74;173.29;174.92;6,815,820,627;18,933,882,640
Oct 20, 2019;172.97;176.72;171.21;175.53;6,801,091,120;18,997,957,789
Oct 19, 2019;173.65;175.61;172.22;172.91;6,551,453,871;18,711,940,303
Oct 18, 2019;177.99;178.18;171.01;173.62;7,566,257,807;18,786,275,035
Oct 17, 2019;175.91;178.90;174.57;178.03;6,737,237,423;19,260,755,682
Oct 16, 2019;181.34;181.67;174.06;176.01;7,691,244,590;19,040,429,002
Oct 15, 2019;186.98;187.76;179.46;181.41;7,731,456,579;19,621,350,993
Oct 14, 2019;182.03;187.30;181.66;186.96;7,276,520,699;20,219,637,357
Oct 13, 2019;180.86;185.08;180.32;182.08;6,733,182,273;19,688,808,994
Oct 12, 2019;182.53;186.30;179.98;180.83;7,494,328,840;19,551,368,532
Oct 11, 2019;191.80;195.32;181.66;182.57;9,128,522,970;19,737,401,838
Oct 10, 2019;193.19;193.90;188.31;191.66;8,375,913,276;20,717,535,747
Oct 09, 2019;182.04;194.30;180.67;193.29;9,088,122,101;20,891,536,595
Oct 08, 2019;181.11;184.36;179.13;182.02;7,466,282,780;19,670,825,764
Oct 07, 2019;172.94;182.36;171.53;181.19;7,844,316,834;19,578,142,143
Oct 06, 2019;176.36;177.36;171.30;173.06;5,852,890,674;18,697,637,484
Oct 05, 2019;176.95;177.71;173.07;176.35;5,837,211,771;19,050,956,367
Oct 04, 2019;175.24;178.55;173.56;176.99;6,248,928,449;19,116,991,692
Oct 03, 2019;180.70;180.80;172.60;175.20;6,381,403,725;18,921,747,814
Oct 02, 2019;177.22;180.83;175.33;180.71;6,335,595,250;19,514,521,236
Oct 01, 2019;180.21;185.05;175.81;177.34;7,676,276,225;19,148,222,892
Sep 30, 2019;170.46;179.87;167.04;179.87;7,552,915,148;19,419,149,343
Sep 29, 2019;174.61;175.21;167.00;170.50;6,497,088,199;18,405,401,315
Sep 28, 2019;174.68;175.78;170.77;174.57;6,895,423,445;18,842,313,324
Sep 27, 2019;166.65;175.61;163.21;174.71;7,909,313,625;18,854,855,889
Sep 26, 2019;170.76;171.69;157.13;166.73;7,848,286,154;17,991,000,062
Sep 25, 2019;168.13;174.72;164.91;170.89;9,766,632,018;18,438,188,568
Sep 24, 2019;201.84;203.50;162.73;168.11;11,757,739,233;18,135,747,380
Sep 23, 2019;211.71;211.84;201.89;201.92;7,494,673,136;21,780,534,855
Sep 22, 2019;215.49;216.09;207.64;211.55;7,812,854,576;22,815,755,536
Sep 21, 2019;217.90;220.96;215.00;215.52;7,743,309,778;23,241,121,351
Sep 20, 2019;221.07;221.60;215.16;218.05;8,027,974,273;23,511,410,671
Sep 19, 2019;211.25;222.87;204.69;221.28;10,620,070,913;23,856,751,722
Sep 18, 2019;208.05;216.71;208.05;211.39;9,194,634,557;22,787,891,774
Sep 17, 2019;197.11;213.73;196.72;208.61;10,232,590,812;22,484,889,435
Sep 16, 2019;189.69;198.20;189.69;197.11;8,242,029,488;21,243,167,877
Sep 15, 2019;188.07;190.40;186.45;189.79;6,222,874,780;20,451,239,362
Sep 14, 2019;181.32;188.45;180.37;188.11;6,500,686,511;20,267,272,633
Sep 13, 2019;180.98;181.50;178.58;181.11;5,955,041,237;19,511,050,764
Sep 12, 2019;178.80;182.00;177.85;181.02;5,838,605,477;19,498,542,852
Sep 11, 2019;179.84;181.76;176.50;178.73;7,157,139,035;19,249,367,782
Sep 10, 2019;181.21;184.06;178.12;179.79;6,291,476,772;19,361,276,593
Sep 09, 2019;181.36;184.15;177.42;181.15;7,232,938,985;19,505,534,124
Sep 08, 2019;178.28;182.98;178.14;181.36;6,472,677,266;19,525,276,831
Sep 07, 2019;169.96;180.85;169.44;178.26;6,791,531,342;19,189,873,689
Sep 06, 2019;174.17;177.72;168.34;169.96;6,797,611,878;18,293,376,881
Sep 05, 2019;175.97;176.16;171.75;174.22;5,589,476,516;18,749,645,579
Sep 04, 2019;179.49;180.14;175.33;175.99;5,938,120,494;18,938,360,723
Sep 03, 2019;178.36;182.35;175.97;179.50;6,962,728,938;19,313,265,198
Sep 02, 2019;171.70;180.15;170.45;178.35;6,503,447,137;19,186,913,439
Sep 01, 2019;172.46;173.70;169.53;171.63;5,554,799,576;18,461,846,968
Aug 31, 2019;168.89;174.32;167.80;172.47;5,830,212,249;18,549,906,272
Aug 30, 2019;169.49;170.77;167.07;168.83;5,776,520,220;18,156,660,601
Aug 29, 2019;173.96;174.00;167.17;169.52;7,129,569,083;18,227,677,831
Aug 28, 2019;187.50;187.93;172.19;173.89;6,696,604,087;18,695,530,287
Aug 27, 2019;188.95;188.96;185.47;187.52;6,042,327,402;20,158,029,984
Aug 26, 2019;186.74;193.44;186.74;188.93;7,207,986,636;20,307,338,403
Aug 25, 2019;191.23;192.16;184.96;186.84;5,826,017,143;20,080,495,261
Aug 24, 2019;194.67;194.78;187.63;191.29;6,249,737,982;20,555,802,874
Aug 23, 2019;191.11;195.91;189.56;194.71;6,658,162,377;20,920,364,879
Aug 22, 2019;186.94;194.42;183.38;191.33;7,569,043,874;20,555,295,233
Aug 21, 2019;196.62;197.03;182.69;186.89;7,775,772,700;20,075,644,245
Aug 20, 2019;202.81;203.02;195.62;196.57;6,408,417,610;21,112,106,339
Aug 19, 2019;194.56;203.56;193.11;203.09;6,145,148,692;21,810,324,618
Aug 18, 2019;185.84;197.52;183.69;194.49;5,969,012,024;20,884,307,088
Aug 17, 2019;185.53;186.70;182.59;185.69;5,512,696,513;19,936,235,953
Aug 16, 2019;188.64;188.91;180.38;185.44;7,133,915,837;19,907,120,204
Aug 15, 2019;186.68;189.46;178.14;188.50;8,197,244,441;20,233,249,251
Aug 14, 2019;208.60;209.07;186.33;186.61;7,444,456,154;20,027,397,541
Aug 13, 2019;211.34;211.38;205.42;208.71;5,946,313,205;22,396,531,009
Aug 12, 2019;216.06;216.14;210.95;211.29;5,674,315,559;22,670,420,643
Aug 11, 2019;206.73;216.60;206.51;216.09;6,440,605,605;23,183,002,869
Aug 10, 2019;210.53;213.73;203.79;206.73;6,584,748,527;22,176,113,561
Aug 09, 2019;220.91;221.36;208.25;210.49;6,964,818,795;22,576,055,651
Aug 08, 2019;226.52;226.77;216.52;220.94;6,713,525,644;23,694,202,562
Aug 07, 2019;225.93;229.66;222.78;226.39;7,020,342,210;24,275,514,217
Aug 06, 2019;234.25;239.12;223.55;226.02;7,647,742,672;24,232,708,406
Aug 05, 2019;222.65;235.64;222.60;234.22;7,765,060,287;25,108,076,876
Aug 04, 2019;222.58;224.23;218.49;222.67;5,238,542,572;23,867,371,249
Aug 03, 2019;217.90;224.62;217.33;222.49;5,697,798,687;23,845,116,864
Aug 02, 2019;217.88;222.18;215.98;217.87;6,159,440,229;23,347,127,327
Aug 01, 2019;218.55;218.81;212.91;217.81;5,965,442,642;23,337,361,749
Jul 31, 2019;210.49;218.65;210.44;218.65;6,003,828,340;23,425,015,630
Jul 30, 2019;211.34;213.61;206.87;210.52;5,489,918,859;22,551,013,736
Jul 29, 2019;211.12;213.93;208.76;211.27;5,485,190,664;22,627,969,069
Jul 28, 2019;207.41;212.04;202.25;211.19;5,504,887,934;22,616,386,468
Jul 27, 2019;219.62;223.52;204.90;207.41;6,257,703,908;22,208,955,063
Jul 26, 2019;219.63;220.24;214.13;219.63;5,729,852,178;23,514,586,698
Jul 25, 2019;216.97;224.25;216.14;219.62;6,731,281,160;23,510,336,984
Jul 24, 2019;212.55;217.54;203.89;217.05;7,168,982,843;23,232,101,232
Jul 23, 2019;217.57;218.52;209.64;212.73;6,976,091,534;22,767,023,810
Jul 22, 2019;225.70;226.86;213.45;217.56;6,338,843,919;23,281,138,563
Jul 21, 2019;229.17;229.86;219.03;225.63;6,685,082,868;24,141,704,293
Jul 20, 2019;221.41;234.20;221.19;229.12;7,976,245,988;24,511,869,214
Jul 19, 2019;226.66;226.94;215.84;221.33;7,606,433,131;23,675,884,534
Jul 18, 2019;211.44;229.24;208.04;226.57;9,327,816,059;24,232,572,603
Jul 17, 2019;199.07;217.98;193.99;211.48;9,387,747,640;22,616,651,114
Jul 16, 2019;229.75;234.51;197.38;199.19;9,036,620,494;21,298,941,499
Jul 15, 2019;227.97;235.03;210.39;229.78;9,723,674,244;24,566,488,597
Jul 14, 2019;269.28;269.64;227.27;227.58;8,578,339,386;24,328,422,207
Jul 13, 2019;276.29;276.69;263.07;269.46;6,716,829,429;28,801,816,023
Jul 12, 2019;268.69;278.86;268.00;276.28;8,148,936,015;29,526,802,979
Jul 11, 2019;289.95;290.02;266.09;268.70;10,216,287,022;28,713,849,048
Jul 10, 2019;308.85;313.07;285.57;290.00;11,679,985,167;30,985,827,113
Jul 09, 2019;313.33;318.22;305.29;308.88;10,055,159,803;32,998,749,928
Jul 08, 2019;305.73;314.27;303.50;313.25;9,078,905,628;33,461,369,498
Jul 07, 2019;287.60;310.14;286.11;305.70;8,119,724,981;32,650,611,906
Jul 06, 2019;287.89;295.99;286.67;287.55;7,674,615,025;30,707,785,756
Jul 05, 2019;284.38;293.92;282.69;288.00;8,723,493,015;30,751,916,427
Jul 04, 2019;303.03;303.96;282.77;284.52;8,403,513,106;30,377,082,394
Jul 03, 2019;291.76;303.34;291.40;303.10;9,926,711,979;32,356,299,765
Jul 02, 2019;293.54;295.66;272.60;291.60;10,618,413,952;31,124,332,021
Jul 01, 2019;290.27;301.03;280.02;293.64;10,292,223,948;31,338,571,563
Jun 30, 2019;319.58;322.79;290.70;290.70;10,303,111,000;31,020,295,932
Jun 29, 2019;311.28;322.04;294.75;320.06;10,929,374,565;34,149,263,832
Jun 28, 2019;294.14;313.03;292.94;311.23;11,514,656,820;33,202,586,960
Jun 27, 2019;336.96;343.43;278.57;294.27;14,038,092,503;31,389,390,615
Jun 26, 2019;317.99;361.40;315.95;336.75;16,437,084,081;35,916,727,561
Jun 25, 2019;310.68;318.13;307.64;318.13;9,641,764,965;33,925,713,000
Jun 24, 2019;307.72;312.33;299.56;310.42;8,205,712,062;33,100,160,024
Jun 23, 2019;309.42;318.57;305.76;307.83;8,161,062,380;32,819,043,043
Jun 22, 2019;295.12;315.19;294.73;309.38;10,613,731,255;32,980,338,717
Jun 21, 2019;271.74;295.30;271.74;294.91;9,331,694,140;31,433,771,859
Jun 20, 2019;269.41;274.07;265.50;271.70;6,408,981,097;28,955,655,290
Jun 19, 2019;265.06;270.33;264.75;269.43;5,516,510,947;28,710,780,975
Jun 18, 2019;274.32;274.32;263.14;265.05;6,205,242,504;28,240,458,529
Jun 17, 2019;269.09;275.44;268.35;274.35;6,009,795,781;29,227,567,867
Jun 16, 2019;268.90;278.14;265.54;269.22;9,676,746,453;28,677,606,760
Jun 15, 2019;263.93;271.51;262.12;269.02;8,126,853,944;28,652,203,067
